track_name,artist_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,combined,date,peak_position,weeks_on_chart,current_position
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2020-04-01,1,17,1
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2020-05-01,1,21,1
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2020-06-01,1,26,4
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2020-07-01,1,30,3
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2020-08-01,1,34,4
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2020-09-01,1,39,5
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2020-10-01,1,43,7
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2020-11-01,1,48,5
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2020-12-01,1,52,9
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2021-02-01,1,60,3
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2021-03-01,1,64,5
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2021-04-01,1,68,6
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2021-05-01,1,72,13
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2021-06-01,1,77,22
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2021-07-01,1,81,15
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2021-08-01,1,86,17
blinding lights,the weeknd,1,2019,11,29,43899,69,3703895074.0,672,199,"3,421",20,,171,C#,Major,50,38,80,0,0,9,7,blinding lights the weeknd,2021-09-01,1,90,20
moonlight,kali uchis,1,2023,2,24,2649,42,256483385.0,67,79,57,1,615,137,G,Minor,64,88,72,51,0,17,5,moonlight kali uchis,2023-04-01,92,1,92
moonlight,kali uchis,1,2023,2,24,2649,42,256483385.0,67,79,57,1,615,137,G,Minor,64,88,72,51,0,17,5,moonlight kali uchis,2023-05-01,92,3,93
moonlight,kali uchis,1,2023,2,24,2649,42,256483385.0,67,79,57,1,615,137,G,Minor,64,88,72,51,0,17,5,moonlight kali uchis,2023-06-01,80,7,80
moonlight,kali uchis,1,2023,2,24,2649,42,256483385.0,67,79,57,1,615,137,G,Minor,64,88,72,51,0,17,5,moonlight kali uchis,2023-07-01,80,11,98
la bachata,manuel turizo,1,2022,5,26,6804,45,1214083358.0,139,111,161,15,210,125,G,Minor,84,85,68,58,0,22,4,la bachata manuel turizo,2022-09-01,100,1,100
la bachata,manuel turizo,1,2022,5,26,6804,45,1214083358.0,139,111,161,15,210,125,G,Minor,84,85,68,58,0,22,4,la bachata manuel turizo,2022-10-01,85,5,85
la bachata,manuel turizo,1,2022,5,26,6804,45,1214083358.0,139,111,161,15,210,125,G,Minor,84,85,68,58,0,22,4,la bachata manuel turizo,2022-11-01,67,10,82
la bachata,manuel turizo,1,2022,5,26,6804,45,1214083358.0,139,111,161,15,210,125,G,Minor,84,85,68,58,0,22,4,la bachata manuel turizo,2022-12-01,67,14,94
la bachata,manuel turizo,1,2022,5,26,6804,45,1214083358.0,139,111,161,15,210,125,G,Minor,84,85,68,58,0,22,4,la bachata manuel turizo,2023-02-01,67,19,69
s91,karol g,1,2023,7,14,525,41,16011326.0,34,115,39,6,216,128,,Minor,86,42,72,59,0,9,19,s91 karol g,2023-08-01,63,2,98
s91,karol g,1,2023,7,14,525,41,16011326.0,34,115,39,6,216,128,,Minor,86,42,72,59,0,9,19,s91 karol g,2023-09-01,45,4,69
cardigan,taylor swift,1,2020,7,24,7923,29,812019557.0,106,112,142,4,215,130,,Minor,61,53,58,55,0,27,4,cardigan taylor swift,2020-09-01,1,5,36
cardigan,taylor swift,1,2020,7,24,7923,29,812019557.0,106,112,142,4,215,130,,Minor,61,53,58,55,0,27,4,cardigan taylor swift,2020-10-01,1,9,49
cardigan,taylor swift,1,2020,7,24,7923,29,812019557.0,106,112,142,4,215,130,,Minor,61,53,58,55,0,27,4,cardigan taylor swift,2020-11-01,1,14,96
people,libianca,1,2022,12,2,3506,56,373199958.0,105,64,169,8,529,198,A#,Minor,59,71,42,55,0,10,7,people libianca,2023-06-01,89,4,92
people,libianca,1,2022,12,2,3506,56,373199958.0,105,64,169,8,529,198,A#,Minor,59,71,42,55,0,10,7,people libianca,2023-07-01,80,8,93
enchanted (taylor's version),taylor swift,1,2023,7,7,148,24,39578178.0,32,93,8,2,5,82,G#,Major,51,22,53,1,0,15,3,enchanted (taylor's version) taylor swift,2023-08-01,19,3,89
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-02-01,91,2,91
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-03-01,64,6,65
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-04-01,56,10,57
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-05-01,39,14,39
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-06-01,33,19,37
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-07-01,19,23,19
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-08-01,19,28,30
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-09-01,19,32,33
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-10-01,15,36,16
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-11-01,12,41,13
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2021-12-01,7,45,7
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2022-01-01,7,49,15
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2022-02-01,3,54,3
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2022-03-01,2,58,2
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2022-04-01,1,62,1
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2022-05-01,1,67,3
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2022-06-01,1,71,6
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2022-07-01,1,75,10
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2022-08-01,1,80,10
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2022-09-01,1,84,17
heat waves,glass animals,1,2020,6,28,22543,63,2557975762.0,386,144,707,28,,81,B,Major,76,53,53,44,0,9,9,heat waves glass animals,2022-10-01,1,88,17
golden hour,jvke,1,2022,7,15,4511,36,751134527.0,70,58,109,18,230,94,C#,Minor,51,14,59,65,18,25,3,golden hour jvke,2022-10-01,56,4,56
golden hour,jvke,1,2022,7,15,4511,36,751134527.0,70,58,109,18,230,94,C#,Minor,51,14,59,65,18,25,3,golden hour jvke,2022-11-01,54,9,54
golden hour,jvke,1,2022,7,15,4511,36,751134527.0,70,58,109,18,230,94,C#,Minor,51,14,59,65,18,25,3,golden hour jvke,2022-12-01,35,13,35
golden hour,jvke,1,2022,7,15,4511,36,751134527.0,70,58,109,18,230,94,C#,Minor,51,14,59,65,18,25,3,golden hour jvke,2023-01-01,35,18,49
golden hour,jvke,1,2022,7,15,4511,36,751134527.0,70,58,109,18,230,94,C#,Minor,51,14,59,65,18,25,3,golden hour jvke,2023-02-01,10,22,10
golden hour,jvke,1,2022,7,15,4511,36,751134527.0,70,58,109,18,230,94,C#,Minor,51,14,59,65,18,25,3,golden hour jvke,2023-03-01,10,26,27
golden hour,jvke,1,2022,7,15,4511,36,751134527.0,70,58,109,18,230,94,C#,Minor,51,14,59,65,18,25,3,golden hour jvke,2023-04-01,10,30,42
sweater weather,the neighbourhood,1,2012,5,14,16413,61,2282771485.0,166,87,"1,056",1,,124,A#,Major,61,41,81,5,2,10,3,sweater weather the neighbourhood,2013-08-01,89,6,89
sweater weather,the neighbourhood,1,2012,5,14,16413,61,2282771485.0,166,87,"1,056",1,,124,A#,Major,61,41,81,5,2,10,3,sweater weather the neighbourhood,2013-09-01,72,11,72
sweater weather,the neighbourhood,1,2012,5,14,16413,61,2282771485.0,166,87,"1,056",1,,124,A#,Major,61,41,81,5,2,10,3,sweater weather the neighbourhood,2013-10-01,58,15,60
sweater weather,the neighbourhood,1,2012,5,14,16413,61,2282771485.0,166,87,"1,056",1,,124,A#,Major,61,41,81,5,2,10,3,sweater weather the neighbourhood,2013-11-01,53,19,53
sweater weather,the neighbourhood,1,2012,5,14,16413,61,2282771485.0,166,87,"1,056",1,,124,A#,Major,61,41,81,5,2,10,3,sweater weather the neighbourhood,2013-12-01,17,24,19
sweater weather,the neighbourhood,1,2012,5,14,16413,61,2282771485.0,166,87,"1,056",1,,124,A#,Major,61,41,81,5,2,10,3,sweater weather the neighbourhood,2014-01-01,14,28,17
sweater weather,the neighbourhood,1,2012,5,14,16413,61,2282771485.0,166,87,"1,056",1,,124,A#,Major,61,41,81,5,2,10,3,sweater weather the neighbourhood,2014-02-01,14,32,21
sweater weather,the neighbourhood,1,2012,5,14,16413,61,2282771485.0,166,87,"1,056",1,,124,A#,Major,61,41,81,5,2,10,3,sweater weather the neighbourhood,2014-03-01,14,36,39
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2008-06-01,10,3,10
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2008-07-01,1,7,6
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2008-08-01,1,11,5
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2008-09-01,1,16,7
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2008-10-01,1,20,16
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2008-11-01,1,24,25
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2008-12-01,1,29,27
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2009-01-01,1,33,36
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2009-02-01,1,38,26
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2009-03-01,1,42,25
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2009-04-01,1,46,37
viva la vida,coldplay,1,2008,1,1,33898,62,1592909789.0,233,0,"4,095",9,0,138,F,Minor,49,42,62,9,0,11,3,viva la vida coldplay,2009-05-01,1,50,45
here with me,d4vd,1,2022,7,17,3246,23,635412045.0,94,85,68,1,84,132,E,Major,58,27,48,50,0,12,3,here with me d4vd,2023-02-01,60,4,60
here with me,d4vd,1,2022,7,17,3246,23,635412045.0,94,85,68,1,84,132,E,Major,58,27,48,50,0,12,3,here with me d4vd,2023-03-01,60,8,78
here with me,d4vd,1,2022,7,17,3246,23,635412045.0,94,85,68,1,84,132,E,Major,58,27,48,50,0,12,3,here with me d4vd,2023-04-01,60,10,98
riptide,vance joy,1,1975,1,1,31123,55,2009094673.0,300,65,"1,003",1,0,102,C#,Major,48,50,73,43,0,15,4,riptide vance joy,2014-08-01,75,4,75
riptide,vance joy,1,1975,1,1,31123,55,2009094673.0,300,65,"1,003",1,0,102,C#,Major,48,50,73,43,0,15,4,riptide vance joy,2014-09-01,61,9,61
riptide,vance joy,1,1975,1,1,31123,55,2009094673.0,300,65,"1,003",1,0,102,C#,Major,48,50,73,43,0,15,4,riptide vance joy,2014-10-01,54,13,54
riptide,vance joy,1,1975,1,1,31123,55,2009094673.0,300,65,"1,003",1,0,102,C#,Major,48,50,73,43,0,15,4,riptide vance joy,2014-11-01,47,17,47
riptide,vance joy,1,1975,1,1,31123,55,2009094673.0,300,65,"1,003",1,0,102,C#,Major,48,50,73,43,0,15,4,riptide vance joy,2014-12-01,32,22,34
riptide,vance joy,1,1975,1,1,31123,55,2009094673.0,300,65,"1,003",1,0,102,C#,Major,48,50,73,43,0,15,4,riptide vance joy,2015-01-01,32,26,32
riptide,vance joy,1,1975,1,1,31123,55,2009094673.0,300,65,"1,003",1,0,102,C#,Major,48,50,73,43,0,15,4,riptide vance joy,2015-02-01,30,31,31
riptide,vance joy,1,1975,1,1,31123,55,2009094673.0,300,65,"1,003",1,0,102,C#,Major,48,50,73,43,0,15,4,riptide vance joy,2015-03-01,30,35,31
riptide,vance joy,1,1975,1,1,31123,55,2009094673.0,300,65,"1,003",1,0,102,C#,Major,48,50,73,43,0,15,4,riptide vance joy,2015-04-01,30,39,40
riptide,vance joy,1,1975,1,1,31123,55,2009094673.0,300,65,"1,003",1,0,102,C#,Major,48,50,73,43,0,15,4,riptide vance joy,2015-05-01,30,43,42
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2019-06-01,80,2,80
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2019-07-01,53,7,53
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2019-08-01,20,11,20
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2019-09-01,11,16,13
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2019-10-01,3,20,3
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2019-11-01,1,24,1
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2019-12-01,1,29,2
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2020-01-01,1,33,8
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2020-02-01,1,37,8
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2020-03-01,1,42,10
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2020-04-01,1,46,11
someone you loved,lewis capaldi,1,2018,11,8,17836,53,2887241814.0,440,125,"1,800",0,,110,C#,Major,50,45,41,75,0,11,3,someone you loved lewis capaldi,2020-05-01,1,50,15
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2023-05-01,14,5,14
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2023-06-01,9,9,10
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2023-07-01,2,13,2
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2023-08-01,2,18,3
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2023-09-01,2,22,2
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2023-10-01,2,27,3
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2023-11-01,2,31,5
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2023-12-01,2,35,18
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2024-01-01,2,40,47
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2024-02-01,2,44,16
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2024-03-01,2,48,13
fast car,luke combs,1,2023,3,24,1446,12,157058870.0,57,97,35,0,429,98,G#,Major,71,67,60,19,0,12,3,fast car luke combs,2024-04-01,2,53,25
say yes to heaven,lana del rey,1,2023,3,17,2000,46,127567540.0,49,105,63,1,0,100,F#,Minor,49,17,35,71,9,11,3,say yes to heaven lana del rey,2023-06-01,54,1,54
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-01-01,29,3,74
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-02-01,29,7,31
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-03-01,29,11,33
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-04-01,29,15,36
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-05-01,29,20,38
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-06-01,28,24,28
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-07-01,13,28,13
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-08-01,11,33,14
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-09-01,10,37,11
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-10-01,2,42,2
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-11-01,2,46,3
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2023-12-01,2,50,5
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2024-02-01,2,58,9
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2024-03-01,2,62,6
snooze,sza,1,2022,12,9,2839,25,399686758.0,58,156,42,1,236,143,F,Major,56,39,55,14,0,11,13,snooze sza,2024-04-01,2,67,23
lover,taylor swift,1,2012,1,1,8448,23,882831184.0,160,110,163,0,5,206,G,Major,43,50,55,50,0,15,10,lover taylor swift,2019-09-01,10,2,10
lover,taylor swift,1,2012,1,1,8448,23,882831184.0,160,110,163,0,5,206,G,Major,43,50,55,50,0,15,10,lover taylor swift,2019-10-01,10,6,44
lover,taylor swift,1,2012,1,1,8448,23,882831184.0,160,110,163,0,5,206,G,Major,43,50,55,50,0,15,10,lover taylor swift,2019-11-01,10,10,38
lover,taylor swift,1,2012,1,1,8448,23,882831184.0,160,110,163,0,5,206,G,Major,43,50,55,50,0,15,10,lover taylor swift,2019-12-01,10,15,19
lover,taylor swift,1,2012,1,1,8448,23,882831184.0,160,110,163,0,5,206,G,Major,43,50,55,50,0,15,10,lover taylor swift,2020-01-01,10,19,57
chemical,post malone,1,2023,4,14,2528,39,172825906.0,56,91,59,3,486,170,D,Major,50,37,90,0,0,12,5,chemical post malone,2023-05-01,13,2,21
chemical,post malone,1,2023,4,14,2528,39,172825906.0,56,91,59,3,486,170,D,Major,50,37,90,0,0,12,5,chemical post malone,2023-06-01,13,6,21
chemical,post malone,1,2023,4,14,2528,39,172825906.0,56,91,59,3,486,170,D,Major,50,37,90,0,0,12,5,chemical post malone,2023-07-01,13,10,26
chemical,post malone,1,2023,4,14,2528,39,172825906.0,56,91,59,3,486,170,D,Major,50,37,90,0,0,12,5,chemical post malone,2023-08-01,13,15,46
chemical,post malone,1,2023,4,14,2528,39,172825906.0,56,91,59,3,486,170,D,Major,50,37,90,0,0,12,5,chemical post malone,2023-09-01,13,19,46
mockingbird,eminem,1,2004,1,1,12985,61,1241559043.0,49,98,"2,394",5,204,84,E,Minor,62,24,67,21,0,13,28,mockingbird eminem,2005-01-01,74,1,74
mockingbird,eminem,1,2004,1,1,12985,61,1241559043.0,49,98,"2,394",5,204,84,E,Minor,62,24,67,21,0,13,28,mockingbird eminem,2005-02-01,18,6,18
mockingbird,eminem,1,2004,1,1,12985,61,1241559043.0,49,98,"2,394",5,204,84,E,Minor,62,24,67,21,0,13,28,mockingbird eminem,2005-03-01,13,10,13
mockingbird,eminem,1,2004,1,1,12985,61,1241559043.0,49,98,"2,394",5,204,84,E,Minor,62,24,67,21,0,13,28,mockingbird eminem,2005-04-01,11,14,12
mockingbird,eminem,1,2004,1,1,12985,61,1241559043.0,49,98,"2,394",5,204,84,E,Minor,62,24,67,21,0,13,28,mockingbird eminem,2005-05-01,11,19,56
bones,imagine dragons,1,2021,3,11,4198,44,838079900.0,98,108,327,17,153,114,F,Minor,77,65,72,2,0,7,5,bones imagine dragons,2022-04-01,87,2,87
bones,imagine dragons,1,2021,3,11,4198,44,838079900.0,98,108,327,17,153,114,F,Minor,77,65,72,2,0,7,5,bones imagine dragons,2022-05-01,87,7,96
bones,imagine dragons,1,2021,3,11,4198,44,838079900.0,98,108,327,17,153,114,F,Minor,77,65,72,2,0,7,5,bones imagine dragons,2022-08-01,80,10,80
bones,imagine dragons,1,2021,3,11,4198,44,838079900.0,98,108,327,17,153,114,F,Minor,77,65,72,2,0,7,5,bones imagine dragons,2022-09-01,51,14,51
bones,imagine dragons,1,2021,3,11,4198,44,838079900.0,98,108,327,17,153,114,F,Minor,77,65,72,2,0,7,5,bones imagine dragons,2022-10-01,47,18,49
set fire to the rain,adele,1,2011,1,1,14739,43,1163620694.0,88,112,"2,163",5,519,108,D,Minor,61,47,68,0,0,13,3,set fire to the rain adele,2011-10-01,72,7,72
set fire to the rain,adele,1,2011,1,1,14739,43,1163620694.0,88,112,"2,163",5,519,108,D,Minor,61,47,68,0,0,13,3,set fire to the rain adele,2011-11-01,72,10,96
set fire to the rain,adele,1,2011,1,1,14739,43,1163620694.0,88,112,"2,163",5,519,108,D,Minor,61,47,68,0,0,13,3,set fire to the rain adele,2011-12-01,72,12,74
set fire to the rain,adele,1,2011,1,1,14739,43,1163620694.0,88,112,"2,163",5,519,108,D,Minor,61,47,68,0,0,13,3,set fire to the rain adele,2012-01-01,7,17,7
set fire to the rain,adele,1,2011,1,1,14739,43,1163620694.0,88,112,"2,163",5,519,108,D,Minor,61,47,68,0,0,13,3,set fire to the rain adele,2012-02-01,1,21,1
